order_id,year_of_order,customer_id,customer_age,customer_gender,state,product_category,sub_category,cost_of_product,delivery_fee,revenue,opex
58552,2016,29506,52,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58554,2016,13554,56,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58562,2016,23194,40,F,Nevada,"Food and beverage","Bread and cakes",75.00,0.06,4.50,1.00
58565,2016,16226,35,F,California,Clothing,Socks,55.00,0.07,3.85,1.00
58591,2016,18319,24,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58611,2016,14223,35,M,California,"Food and beverage","Bread and cakes",72.00,0.06,4.32,1.00
58615,2016,28870,41,M,Washington,"Food and beverage","Bread and cakes",75.00,0.06,4.50,1.00
58620,2016,13255,36,M,Oregon,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
58622,2016,29769,54,F,California,Clothing,Pants,120.00,0.07,8.40,1.00
58623,2016,29941,41,M,Washington,Clothing,Shorts,108.00,0.07,7.56,1.00
58627,2016,26201,32,M,Washington,"Household appliances",Oven,494.00,0.09,44.46,5.00
58628,2016,14131,33,M,California,"Household appliances",Oven,316.00,0.09,28.44,5.00
58645,2016,26835,38,F,Washington,"Food and beverage","Fruits and vegetables",77.00,0.06,4.62,1.00
58668,2016,22999,37,M,Oregon,Clothing,Caps,55.00,0.07,3.85,1.00
58681,2016,16998,44,F,Oregon,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
58687,2016,11800,33,M,Oregon,"Food and beverage","Fruits and vegetables",60.00,0.06,3.60,1.00
58689,2016,18164,59,M,California,"Food and beverage","Fruits and vegetables",54.00,0.06,3.24,1.00
58691,2016,19884,27,M,Nevada,"Food and beverage","Fruits and vegetables",60.00,0.06,3.60,1.00
58693,2016,16577,62,F,California,Clothing,Pants,67.00,0.07,4.69,1.00
58709,2016,14686,25,M,California,Clothing,Shorts,67.00,0.07,4.69,1.00
58712,2016,24006,30,F,Oregon,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
58713,2016,12750,48,F,Washington,"Food and beverage","Fruits and vegetables",50.00,0.06,3.00,1.00
58730,2016,13162,40,F,Arizona,"Household appliances",Toaster,311.00,0.08,24.88,5.00
58737,2016,15771,22,F,California,Clothing,Caps,55.00,0.07,3.85,1.00
58745,2016,23928,37,F,California,"Food and beverage",Seafood,132.00,0.06,7.92,1.00
58765,2016,17358,56,M,California,Clothing,Caps,55.00,0.07,3.85,1.00
58775,2016,16026,38,F,Washington,"Food and beverage","Bread and cakes",57.00,0.06,3.42,1.00
58788,2016,15658,31,M,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58795,2016,13675,31,F,California,Clothing,Caps,55.00,0.07,3.85,1.00
58798,2016,24868,29,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58802,2016,18065,40,M,Nevada,"Food and beverage","Bread and cakes",108.00,0.06,6.48,1.00
58804,2016,14548,61,M,Washington,Clothing,Socks,55.00,0.07,3.85,1.00
58812,2016,29879,57,M,Washington,Clothing,Pants,129.00,0.07,9.03,1.00
58824,2016,17150,34,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58826,2016,13267,25,F,Washington,Clothing,Socks,55.00,0.07,3.85,1.00
58834,2016,15022,49,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58836,2016,29707,22,F,Washington,"Food and beverage","Bread and cakes",52.00,0.06,3.12,1.00
58852,2016,23446,21,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58866,2016,17504,57,F,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
58871,2016,28792,31,F,California,"Food and beverage",Seafood,50.00,0.06,3.00,1.00
58880,2016,12503,52,F,California,"Food and beverage","Fruits and vegetables",65.00,0.06,3.90,1.00
58890,2016,18145,33,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58907,2016,20541,38,F,Oregon,Clothing,Shorts,98.00,0.07,6.86,1.00
58911,2016,14122,63,M,Arizona,"Household appliances",TV,2967.00,0.12,356.04,15.00
58915,2016,26808,52,M,California,"Food and beverage",Seafood,141.00,0.06,8.46,1.00
58920,2016,20036,42,M,Nevada,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
58939,2016,27605,30,M,California,"Food and beverage","Fruits and vegetables",75.00,0.06,4.50,1.00
58944,2016,13408,38,F,Nevada,"Household appliances",Refrigerator,778.00,0.11,85.58,15.00
58945,2016,24079,39,M,Arizona,"Household appliances",Refrigerator,1683.00,0.11,185.13,15.00
58951,2016,17741,58,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58955,2016,13343,40,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58962,2016,28151,22,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58975,2016,19652,50,F,Washington,Clothing,Caps,55.00,0.07,3.85,1.00
58983,2016,26945,55,F,Washington,"Food and beverage","Fruits and vegetables",58.00,0.06,3.48,1.00
58985,2016,16006,55,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58987,2016,14072,47,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58990,2016,12749,56,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
58993,2016,25327,31,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59003,2016,23986,42,M,California,"Food and beverage","Fruits and vegetables",67.00,0.06,4.02,1.00
59017,2016,21493,48,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59028,2016,15480,54,F,Nevada,"Household appliances",Toaster,152.00,0.08,12.16,5.00
59030,2016,28847,54,F,California,"Food and beverage","Fruits and vegetables",53.00,0.06,3.18,1.00
59040,2016,25905,29,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59042,2016,14873,49,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59044,2016,24489,33,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59055,2016,20660,52,F,California,"Food and beverage",Seafood,113.00,0.06,6.78,1.00
59068,2016,16043,55,M,California,Clothing,Vests,114.00,0.07,7.98,1.00
59074,2016,29548,44,M,California,"Food and beverage",Seafood,109.00,0.06,6.54,1.00
59084,2016,21149,21,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59090,2016,17101,49,M,Arizona,Clothing,Shorts,107.00,0.07,7.49,1.00
59103,2016,24633,30,F,California,"Food and beverage","Fruits and vegetables",53.00,0.06,3.18,1.00
59110,2016,25125,28,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59120,2016,12665,30,F,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59145,2016,26473,38,M,Arizona,"Food and beverage","Bread and cakes",107.00,0.06,6.42,1.00
59165,2016,26142,37,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59166,2016,14455,31,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59205,2016,27955,46,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59225,2016,11077,44,F,Washington,Clothing,Caps,55.00,0.07,3.85,1.00
59231,2016,26772,36,F,California,"Food and beverage","Bread and cakes",102.00,0.06,6.12,1.00
59242,2016,18952,25,M,Washington,"Food and beverage","Fruits and vegetables",56.00,0.06,3.36,1.00
59251,2016,12911,24,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59254,2016,28666,41,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59258,2016,13641,26,M,Washington,"Food and beverage","Bread and cakes",52.00,0.06,3.12,1.00
59275,2016,25903,60,F,Arizona,"Household appliances",Toaster,262.00,0.08,20.96,5.00
59276,2016,11133,30,M,California,"Food and beverage","Fruits and vegetables",64.00,0.06,3.84,1.00
59279,2016,23854,60,F,California,"Food and beverage","Fruits and vegetables",78.00,0.06,4.68,1.00
59283,2016,19022,37,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59285,2016,23539,35,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59297,2016,22416,30,M,Washington,Clothing,Caps,55.00,0.07,3.85,1.00
59305,2016,18374,36,M,Washington,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
59310,2016,26534,32,M,Arizona,"Food and beverage",Seafood,151.00,0.06,9.06,1.00
59314,2016,24145,45,M,California,"Food and beverage","Fruits and vegetables",57.00,0.06,3.42,1.00
59326,2016,14352,31,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59337,2016,23200,34,F,California,"Food and beverage",Seafood,150.00,0.06,9.00,1.00
59344,2016,15407,50,F,Washington,Clothing,Caps,55.00,0.07,3.85,1.00
59350,2016,25307,47,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59352,2016,24971,25,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59356,2016,26133,21,M,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
59363,2016,28766,40,F,California,"Food and beverage",Seafood,52.00,0.06,3.12,1.00
59376,2016,23834,30,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59380,2016,14449,25,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59387,2016,21801,26,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59406,2016,28463,39,F,California,Clothing,Shorts,108.00,0.07,7.56,1.00
59408,2016,12512,34,M,California,Clothing,Caps,55.00,0.07,3.85,1.00
59410,2016,16485,53,F,Washington,Clothing,Caps,55.00,0.07,3.85,1.00
59414,2016,15878,28,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59421,2016,28537,23,M,Washington,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
59433,2016,26142,37,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59438,2016,26501,42,M,California,"Food and beverage","Fruits and vegetables",61.00,0.06,3.66,1.00
59455,2016,13516,22,F,Arizona,Clothing,Pants,157.00,0.07,10.99,1.00
59466,2016,24038,38,F,California,"Food and beverage","Bread and cakes",62.00,0.06,3.72,1.00
59478,2016,12433,29,F,California,Clothing,Vests,128.00,0.07,8.96,1.00
59485,2016,25143,40,M,Arizona,"Food and beverage","Bread and cakes",69.00,0.06,4.14,1.00
59489,2016,15946,34,M,Oregon,Clothing,Pants,128.00,0.07,8.96,1.00
59520,2016,22099,41,F,Oregon,"Household appliances",Oven,390.00,0.09,35.10,5.00
59543,2016,26600,27,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59557,2016,26076,23,F,California,Clothing,Socks,55.00,0.07,3.85,1.00
59566,2016,27063,41,M,Washington,Clothing,Shorts,59.00,0.07,4.13,1.00
59590,2016,13382,43,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59606,2016,16772,26,M,California,"Household appliances",TV,2043.00,0.12,245.16,15.00
59618,2016,22789,36,F,Oregon,"Food and beverage",Seafood,115.00,0.06,6.90,1.00
59623,2016,16107,59,M,Arizona,"Food and beverage","Fruits and vegetables",76.00,0.06,4.56,1.00
59628,2016,21898,39,M,California,Clothing,Pants,72.00,0.07,5.04,1.00
59630,2016,16171,39,M,California,"Household appliances",Oven,379.00,0.09,34.11,5.00
59632,2016,25613,18,F,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59643,2016,24192,38,M,Nevada,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59655,2016,21700,55,F,California,"Food and beverage","Fruits and vegetables",97.00,0.06,5.82,1.00
59663,2016,11775,33,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59667,2016,25069,39,F,Washington,Clothing,Vests,113.00,0.07,7.91,1.00
59687,2016,12103,50,M,Oregon,"Food and beverage","Bread and cakes",97.00,0.06,5.82,1.00
59722,2016,24089,46,M,Arizona,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
59732,2016,27522,32,M,Oregon,"Food and beverage","Bread and cakes",70.00,0.06,4.20,1.00
59738,2016,26597,55,F,California,"Food and beverage",Seafood,111.00,0.06,6.66,1.00
59739,2016,27500,40,F,California,"Food and beverage","Fruits and vegetables",51.00,0.06,3.06,1.00
59753,2016,18862,44,F,Oregon,"Food and beverage","Bread and cakes",77.00,0.06,4.62,1.00
59760,2016,12484,40,M,California,Clothing,Shorts,64.00,0.07,4.48,1.00
59763,2016,17986,24,F,Washington,Clothing,Caps,55.00,0.07,3.85,1.00
59779,2016,24895,27,F,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59782,2016,24059,29,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59784,2016,14414,44,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59789,2016,27920,19,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59798,2016,19053,34,M,California,Clothing,Shorts,57.00,0.07,3.99,1.00
59816,2016,12283,55,F,California,"Food and beverage","Fruits and vegetables",73.00,0.06,4.38,1.00
59828,2016,28171,18,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59834,2016,23368,58,M,California,"Household appliances",Dishwasher,399.00,0.10,39.90,10.00
59835,2016,24154,29,F,California,"Household appliances",Refrigerator,1669.00,0.11,183.59,15.00
59836,2016,26671,40,F,California,"Food and beverage","Bread and cakes",73.00,0.06,4.38,1.00
59873,2016,17851,35,F,Oregon,"Household appliances",TV,2847.00,0.12,341.64,15.00
59898,2016,25778,44,M,Washington,Clothing,Socks,55.00,0.07,3.85,1.00
59899,2016,13179,26,F,California,Clothing,Socks,50.00,0.07,3.50,1.00
59909,2016,14394,43,M,California,"Household appliances",Oven,395.00,0.09,35.55,5.00
59918,2016,15010,43,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59924,2016,29651,21,F,California,"Food and beverage","Bread and cakes",110.00,0.06,6.60,1.00
59928,2016,15887,25,M,California,"Food and beverage",Seafood,63.00,0.06,3.78,1.00
59943,2016,29527,26,F,Oregon,Clothing,Pants,71.00,0.07,4.97,1.00
59963,2016,25702,37,F,Nevada,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59964,2016,15382,57,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
59970,2016,29797,50,M,Washington,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
59984,2016,14009,42,F,Washington,Clothing,Pants,115.00,0.07,8.05,1.00
60015,2016,16930,52,M,Washington,"Food and beverage",Seafood,58.00,0.06,3.48,1.00
60052,2016,14530,19,M,Oregon,"Food and beverage",Seafood,63.00,0.06,3.78,1.00
60057,2016,15756,32,M,Arizona,Clothing,Pants,99.00,0.07,6.93,1.00
60091,2016,26784,37,M,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
60112,2016,24240,45,F,Nevada,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60125,2016,16850,33,F,Oregon,"Food and beverage","Bread and cakes",101.00,0.06,6.06,1.00
60135,2016,20358,52,F,California,"Food and beverage","Bread and cakes",98.00,0.06,5.88,1.00
60140,2016,17990,38,F,California,"Food and beverage",Seafood,152.00,0.06,9.12,1.00
60144,2016,14182,30,M,California,"Food and beverage",Seafood,162.00,0.06,9.72,1.00
60150,2016,16350,35,M,Nevada,"Food and beverage","Fruits and vegetables",100.00,0.06,6.00,1.00
60152,2016,26865,49,F,Arizona,"Food and beverage","Fruits and vegetables",100.00,0.06,6.00,1.00
60161,2016,24259,20,M,California,Clothing,Caps,55.00,0.07,3.85,1.00
60174,2016,23734,19,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60176,2016,13073,20,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60182,2016,22063,38,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60185,2016,15799,45,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60189,2016,22243,28,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60207,2016,25617,51,F,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
60211,2016,29446,36,M,California,Clothing,Pants,72.00,0.07,5.04,1.00
60213,2016,11062,36,F,California,Clothing,Shorts,70.00,0.07,4.90,1.00
60214,2016,24638,48,F,Nevada,Clothing,Shorts,56.00,0.07,3.92,1.00
60248,2016,16805,60,M,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
60263,2016,24040,22,F,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60278,2016,18692,27,M,Washington,"Food and beverage","Bread and cakes",75.00,0.06,4.50,1.00
60280,2016,28676,50,M,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
60298,2016,13884,31,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60310,2016,28667,55,M,Washington,"Food and beverage","Bread and cakes",96.00,0.06,5.76,1.00
60311,2016,14217,29,F,California,"Food and beverage","Bread and cakes",58.00,0.06,3.48,1.00
60315,2016,12694,33,F,Nevada,Clothing,Socks,55.00,0.07,3.85,1.00
60323,2016,13054,28,F,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
60326,2016,14207,51,M,California,"Food and beverage","Fruits and vegetables",58.00,0.06,3.48,1.00
60337,2016,12070,26,F,California,Clothing,Caps,55.00,0.07,3.85,1.00
60338,2016,29840,52,F,Arizona,Clothing,Caps,55.00,0.07,3.85,1.00
60339,2016,28848,21,F,California,Clothing,Caps,55.00,0.07,3.85,1.00
60345,2016,20182,48,M,Nevada,"Household appliances",TV,2002.00,0.12,240.24,15.00
60348,2016,23827,36,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60364,2016,25541,21,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60372,2016,25540,34,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60373,2016,23936,50,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60374,2016,11737,42,F,Oregon,"Food and beverage","Bread and cakes",61.00,0.06,3.66,1.00
60376,2016,19376,47,M,Oregon,"Food and beverage","Bread and cakes",107.00,0.06,6.42,1.00
60379,2016,26800,36,F,California,"Food and beverage","Bread and cakes",75.00,0.06,4.50,1.00
60381,2016,20087,43,M,Oregon,Clothing,Socks,55.00,0.07,3.85,1.00
60389,2016,18354,24,F,California,"Household appliances",Toaster,304.00,0.08,24.32,5.00
60391,2016,18171,38,F,California,"Food and beverage","Fruits and vegetables",77.00,0.06,4.62,1.00
60408,2016,21200,39,M,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60424,2016,26953,34,M,Arizona,"Food and beverage","Bread and cakes",96.00,0.06,5.76,1.00
60427,2016,28654,29,F,Washington,"Food and beverage","Bread and cakes",74.00,0.06,4.44,1.00
60428,2016,11293,27,F,Washington,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
60430,2016,27895,44,F,Washington,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
60438,2016,12234,52,M,California,"Food and beverage","Fruits and vegetables",63.00,0.06,3.78,1.00
60447,2016,22468,20,F,Arizona,Clothing,Caps,55.00,0.07,3.85,1.00
60452,2016,17994,22,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60453,2016,14722,40,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60464,2016,11515,21,F,Washington,"Food and beverage","Fruits and vegetables",65.00,0.06,3.90,1.00
60471,2016,17116,32,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60473,2016,26027,29,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60474,2016,13582,41,F,Nevada,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60478,2016,19034,39,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60507,2016,21515,55,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60508,2016,26672,40,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60511,2016,18526,29,M,Nevada,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60531,2016,22250,35,F,California,Clothing,Pants,123.00,0.07,8.61,1.00
60558,2016,12740,21,M,Oregon,"Household appliances",Refrigerator,1235.00,0.11,135.85,15.00
60579,2016,26467,18,F,California,"Food and beverage","Fruits and vegetables",99.00,0.06,5.94,1.00
60597,2016,15130,38,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60600,2016,17080,22,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60602,2016,27807,59,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60614,2016,12468,23,M,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
60629,2016,21426,33,F,Washington,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
60632,2016,23149,47,F,California,Clothing,Pants,109.00,0.07,7.63,1.00
60637,2016,28756,21,F,Washington,Clothing,Shorts,106.00,0.07,7.42,1.00
60641,2016,14169,55,M,California,Clothing,Caps,55.00,0.07,3.85,1.00
60650,2016,25961,26,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60653,2016,24327,57,F,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60660,2016,21187,19,F,Nevada,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60661,2016,26418,47,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60672,2016,19947,37,M,California,"Food and beverage","Fruits and vegetables",77.00,0.06,4.62,1.00
60676,2016,17035,24,M,Washington,"Food and beverage","Fruits and vegetables",69.00,0.06,4.14,1.00
60684,2016,23445,55,F,Washington,"Household appliances",TV,1728.00,0.12,207.36,15.00
60691,2016,23694,25,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60696,2016,16725,27,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60705,2016,14197,48,M,Washington,"Food and beverage","Bread and cakes",103.00,0.06,6.18,1.00
60717,2016,15730,33,M,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
60727,2016,12830,30,M,California,Clothing,Shorts,71.00,0.07,4.97,1.00
60737,2016,13907,32,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60760,2016,17249,37,M,California,"Food and beverage","Bread and cakes",69.00,0.06,4.14,1.00
60765,2016,19765,31,M,Washington,"Food and beverage","Fruits and vegetables",65.00,0.06,3.90,1.00
60786,2016,18231,24,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60803,2016,12966,61,F,Washington,Clothing,Shorts,100.00,0.07,7.00,1.00
60815,2016,20103,19,M,Arizona,"Household appliances",Dishwasher,520.00,0.10,52.00,10.00
60822,2016,15309,32,M,California,"Food and beverage","Bread and cakes",97.00,0.06,5.82,1.00
60823,2016,14817,35,M,Arizona,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
60836,2016,18299,41,M,Nevada,"Food and beverage","Fruits and vegetables",67.00,0.06,4.02,1.00
60838,2016,29114,41,F,California,"Food and beverage","Fruits and vegetables",66.00,0.06,3.96,1.00
60841,2016,23007,27,M,California,"Food and beverage","Fruits and vegetables",95.00,0.06,5.70,1.00
60869,2016,27970,46,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60875,2016,26563,19,M,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
60883,2016,14803,33,M,Nevada,"Food and beverage","Fruits and vegetables",69.00,0.06,4.14,1.00
60884,2016,21164,30,M,Arizona,Clothing,Pants,153.00,0.07,10.71,1.00
60896,2016,15827,35,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60904,2016,21093,38,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60905,2016,13017,51,F,Arizona,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60906,2016,25699,27,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60907,2016,14909,34,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60912,2016,27799,28,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60923,2016,15968,52,M,Washington,"Food and beverage",Seafood,152.00,0.06,9.12,1.00
60925,2016,29229,25,M,California,"Household appliances",Toaster,327.00,0.08,26.16,5.00
60927,2016,18816,56,F,Washington,"Food and beverage","Fruits and vegetables",56.00,0.06,3.36,1.00
60930,2016,22086,33,M,Washington,"Food and beverage","Fruits and vegetables",60.00,0.06,3.60,1.00
60931,2016,14584,29,F,Arizona,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
60939,2016,24319,60,M,Oregon,Clothing,Caps,55.00,0.07,3.85,1.00
60941,2016,21990,37,F,California,Clothing,Caps,55.00,0.07,3.85,1.00
60945,2016,13791,54,F,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60946,2016,29025,37,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60951,2016,26100,33,F,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60956,2016,21266,40,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
60998,2016,27589,33,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61016,2016,22615,48,F,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
61069,2016,29467,37,M,California,"Food and beverage","Bread and cakes",99.00,0.06,5.94,1.00
61088,2016,24071,33,F,Arizona,Clothing,Caps,55.00,0.07,3.85,1.00
61102,2016,12944,27,M,Washington,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61120,2016,17773,32,F,California,"Food and beverage",Seafood,147.00,0.06,8.82,1.00
61121,2016,20114,63,F,California,"Household appliances",Toaster,118.00,0.08,9.44,5.00
61128,2016,19298,19,M,Washington,"Food and beverage","Fruits and vegetables",59.00,0.06,3.54,1.00
61146,2016,12171,25,M,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61153,2016,19624,45,M,California,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61157,2016,24858,62,F,Washington,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
61165,2016,12681,39,M,Oregon,"Food and beverage",Seafood,100.00,0.06,6.00,1.00
61196,2016,12840,27,M,Washington,Clothing,Vests,117.00,0.07,8.19,1.00
61203,2016,15764,32,M,California,"Food and beverage","Bread and cakes",55.00,0.06,3.30,1.00
61212,2016,24499,28,F,California,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
61216,2016,11496,42,F,Oregon,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
61217,2016,28266,48,F,Oregon,"Food and beverage","Fruits and vegetables",55.00,0.06,3.30,1.00
61229,2016,24315,47,M,Nevada,Clothing,Caps,55.00,0.07,3.85,1.00
61263,2016,17082,32,F,California,Clothing,Shorts,105.00,0.07,7.35,1.00
61264,2016,20335,30,M,California,Clothing,Shorts,66.00,0.07,4.62,1.00
61266,2016,21948,53,F,California,Clothing,Caps,55.00,0.07,3.85,1.00
61293,2016,16428,30,F,California,"Household appliances",Toaster,343.00,0.08,27.44,5.00
61300,2016,29828,39,M,Washington,Clothing,Pants,79.00,0.07,5.53,1.00
61305,2016,24394,32,F,Washington,Clothing,Shorts,68.00,0.07,4.76,1.00
61314,2016,18795,24,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61315,2016,25205,41,F,Oregon,"Food and beverage",Beverages,55.00,0.06,3.30,1.00
61337,2016,21922,22,M,Washington,"Food and beverage","Bread and cakes",60.00,0.06,3.60,1.00
61355,2016,23988,55,F,California,"Food and beverage","Fruits and vegetables",69.00,0.06,4.14,1.00
